date,close,high,low,open,volume,weightedAverage
2015-02-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-28 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-28 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-29 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31 08:00:00,0.000398941647456,0.0258804702,0.000172193105,0.0006338535,2771.75154673,0.000398450051947
2015-04-01 08:00:00,0.00024402,0.0004675,0.000167909000133,0.0003789946003,3837.89902256,0.000276018056749
2015-04-02 08:00:00,0.00031365,0.0003315,0.000208390000009,0.00024547586455,7009.97519854,0.000293360093419
2015-04-03 08:00:00,0.0003111,0.00033405,0.000291525,0.00030927,2225.18116202,0.000312792921953
2015-04-04 08:00:00,0.000272237079037,0.000318033970838,0.000246507425703,0.000313207886708,17114.6479557,0.00027311169276
2015-04-05 08:00:00,0.000226679637429,0.000294190143677,0.00021174412954,0.000274763215712,12886.8482142,0.000241805272936
2015-04-06 08:00:00,0.000287806730668,0.000295447617323,0.00022413267521,0.000226679637429,0.0,0.000275071919576
2015-04-07 08:00:00,0.00024299136,0.000288744456,0.000231934635818,0.00028434924,20934.6058509,0.0002550405623
2015-04-08 08:00:00,0.000230906939267,0.00027336,0.00022357881,0.000243937236875,11210.244759,0.000244717287532
